id;name;host_id;neighbourhood_group;latitude;longitude;is_entire_home;price;number_of_reviews;last_review
24356005;Luxury penhouse - terrace/ Centro ático - FERIA;183781238;Los Remedios;37.37672;-5.99819;true;59;49;21/02/2020
24375567;¡Siempre Triana!;147925213;Triana;37.3842;-6.01008;true;43;21;28/09/2020
24388736;Corral del Conde del siglo XVI;181064397;Casco Antiguo;37.39298;-5.98626;true;21;121;25/01/2021
24400415;Triana centro a 12m.de la Catedral V;112643042;Triana;37.38449;-6.00739;false;30;144;28/11/2020
24411728;Precioso estudio en Triana;58019047;Triana;37.3772;-6.00464;true;43;14;27/09/2020
24419054;Beautiful Renovated Designer 2BR City Center;184369570;Casco Antiguo;37.38767;-5.99308;true;122;38;12/10/2020
24425631;APARTAMENTO BOHO CHIC;184435570;Macarena;37.41117;-5.98626;true;29;40;01/11/2020
24425819;Great Apartment Alameda de Hércules Seville-Centre;85123159;Casco Antiguo;37.40181;-5.99283;true;96;26;23/02/2020
24458696;Peculiar apto. Casco Antiguo. License:VFT/SE/03696;104759830;Casco Antiguo;37.39983;-5.98774;true;32;75;28/02/2021
24460130;Apartamento acogedor Arrabal Macarena VFT/SE/03480;177853024;Macarena;37.40336;-5.99078;true;118;40;15/03/2020
24467808;Apartamento Centro Histórico junto Catedral.4 pxas;129889219;Casco Antiguo;37.38681;-5.99762;true;61;41;02/03/2020
24483326;La habitación de Lola;181856524;Sur;37.36476;-5.97147;false;48;6;08/12/2019
24506952;Historical Center. Macarena´s Basilica Wifi A/C;173656355;Casco Antiguo;37.39834;-5.98617;true;53;29;30/12/2019
24559026;Centro junto Barrio Santa Cruz, muralla Alcazar II;15440678;Nervión;37.38769;-5.98488;true;99;115;31/12/2020
24600973;WISH-SUITE GIRALDA;185901857;Casco Antiguo;37.38793;-5.98953;true;65;14;15/07/2020
24614824;TERRACE/ Awesome 2BR/2Bath Duplex. CENTRE-PARASOL!;9326864;Casco Antiguo;37.39446;-5.99075;true;51;142;13/08/2020
24646264;Alameda de Hércules;186252433;Casco Antiguo;37.39925;-5.99333;true;150;5;06/06/2019
24670406;Lullaby apartment;186452026;Casco Antiguo;37.39155;-5.99892;true;39;52;14/10/2020
24672757;Heavenly Sevilla;186470481;Casco Antiguo;37.39277;-5.99436;true;42;77;31/10/2020
24674277;Entire Sevillan house in front of the Cathedral;3451296;Casco Antiguo;37.38841;-5.99361;true;121;91;28/12/2020
24684962;City Apartment with Wi-Fi, Balcony and Fantastic View;168692752;Casco Antiguo;37.39194;-5.99532;true;150;2;26/01/2020
24687101;Fantastic penthouse terrace-center Sevilla,Triana;51048225;Triana;37.3815;-6.00655;true;70;53;08/02/2021
24691301;Nervion Sevilla;136963259;Nervión;37.38373;-5.97733;false;50;3;09/10/2019
24743363;Arte y comodidad a unos pasos del Palacio de Congresos;15233676;Este - Alcosa - Torreblanca;37.40798;-5.92796;true;53;93;13/02/2021
24744006;AlohaMundi Alfareria;118796113;Triana;37.3859;-6.00405;true;45;33;29/02/2020
24797247;RentalSevilla Enladrillada Center City;170512874;Casco Antiguo;37.3961;-5.98513;true;130;89;23/07/2020
24815165;Apartamento Arenal Santas Patronas;113498910;Casco Antiguo;37.38919;-6;true;62;40;04/11/2020
24824352;Casa muy linda y acogedora en Sevilla 3;172708476;Este - Alcosa - Torreblanca;37.38323;-5.90706;false;40;7;29/09/2019
24825576;Casa muy linda y acogedora en Sevilla 2;172708476;Este - Alcosa - Torreblanca;37.38363;-5.90536;false;25;8;13/10/2019
24830281;1ºMONNA FLATS***** BEST PLACE & BEST CHOICE.;27379114;Casco Antiguo;37.38745;-5.99505;true;91;102;14/03/2020
24865473;3º MONNA FLATS***** BESTPLACE+BEST CHOICE;27379114;Casco Antiguo;37.38633;-5.99531;true;89;93;17/03/2020
24865497;2º MONNA FLATS*****BEST PLACE+BEST CHOICE;27379114;Casco Antiguo;37.38681;-5.99599;true;90;82;09/03/2020
24901855;Alfalfa Terrace. Duplex with amazing Terrace & 3 Bedrooms;150247554;Casco Antiguo;37.39019;-5.99015;true;118;23;27/11/2020
24904129;Cozy and centrally located 1 BD apartment. Conde de Ibarra;15819228;Casco Antiguo;37.38832;-5.9869;true;69;15;09/08/2020
24912113;Rooms, with pool during summer;157835871;Este - Alcosa - Torreblanca;37.39952;-5.92345;false;89;7;31/08/2019
24932393;Sumérgete en el corazón de Sevilla desde este céntrico apartamento;123493257;Casco Antiguo;37.39362;-5.99144;true;87;136;22/09/2020
24936660;Apartment with dreaming views;54657067;Triana;37.38198;-5.9987;true;111;62;26/07/2020
24953515;EL CACHORRO , amplio, FAMILIAR EN TRIANA;188654749;Triana;37.38832;-6.01042;true;78;23;29/11/2020
24953960;Spacious & bright apt, 3 BR best area Sevilla;51048225;Triana;37.37807;-6.00192;true;54;17;01/01/2020
24957949;Penthouse with terrace. Very bright and cozy.;187112890;Casco Antiguo;37.39059;-5.98964;true;90;54;08/03/2020
24965411;Unique house 3 floors with terrace pv-wifi;51048225;Casco Antiguo;37.3908;-5.99251;true;54;32;11/10/2020
24977127;Habitación doble con balcón y baño privado;186802479;Nervión;37.38163;-5.98258;false;50;84;14/03/2020
24977132;Your quiet corner in town;1003481;Macarena;37.40486;-5.98433;true;49;0;
25064197;Albareda. 2 bedrooms with option for parking;56838814;Casco Antiguo;37.38951;-5.99544;true;136;34;27/02/2020
25107574;Elegant and marvelous Sevillian house with terrace;107679370;Casco Antiguo;37.39627;-5.99373;true;135;86;24/07/2020
25116135;Betis 7 Luxury Boutique Apartment - 1 Dormitorio 1;180827830;Triana;37.38459;-6.00137;false;87;1;30/10/2018
25116634;Betis 7 Luxury Boutique Apartment- 2 Dormitorios 1;180827830;Triana;37.38459;-6.00137;false;110;2;24/06/2020
25117141;Betis 7 Luxury Boutique Apartment - Estudio;180827830;Triana;37.38459;-6.00137;false;67;0;
25118500;Loft / Duplex with charming historic center. WIFI;51048225;Casco Antiguo;37.39002;-5.98837;true;44;121;01/02/2021
25126710;Semana Santa y Feria de Abril en familia Sevilla;40772778;Triana;37.38545;-6.00479;true;9999;37;08/02/2020
25132115;El encanto de Triana;189948322;Triana;37.3829;-6.00449;true;61;136;13/03/2020
25180288;Fantastic 2 BR penthouse and large private terrace;51048225;Triana;37.38946;-6.00783;true;96;67;23/12/2020
25210423;Triana Home near the center of Seville;27376303;Triana;37.38362;-6.01266;true;55;42;11/03/2020
25211039;Apartamentos Jose Laguillo. A;190486514;San Pablo - Santa Justa;37.39393;-5.98165;true;65;68;30/09/2020
25216350;Vivienda turística dúplex;9023860;Casco Antiguo;37.385;-5.99635;true;220;21;07/09/2019
25217164;Vivienda turística Cathedral House Sevilla II;9023860;Casco Antiguo;37.3857;-5.99495;true;100;15;20/02/2020
25231009;HABITACIÓN EN PISO COMPARTIDO;190632345;San Pablo - Santa Justa;37.39499;-5.97797;false;50;2;02/01/2019
25251713;Experiencia única en el centro de Sevilla;190779122;Casco Antiguo;37.39877;-5.99343;true;55;60;20/03/2020
25272951;Estudio luminoso centro ciudad;7233908;Casco Antiguo;37.39981;-5.99326;true;60;13;09/05/2019
25340337;Stunning Upscale Inner Courtyard 2BR Alameda;191370475;Casco Antiguo;37.39731;-5.99457;true;122;24;18/08/2019
25344252;Habitacio dos camas;103706166;Palmera - Bellavista;37.3598;-5.98503;false;14;2;24/05/2020
25363948;Room, with pool during summer season;157835871;Este - Alcosa - Torreblanca;37.39811;-5.92409;false;32;25;29/02/2020
25370511;COZY * Historic Center Seville/6pxAC/WF Parking op;51048225;Nervión;37.39046;-5.98173;true;90;18;24/11/2019
25389161;Apartamento silencioso y familiar. San Jorge 11;82663333;Triana;37.38473;-6.00431;true;35;90;27/10/2020
25438159;Great apartment in TRIANA -50m2-;110954253;Triana;37.37748;-6.00589;true;40;32;11/12/2020
25468938;Comfortable Apartment in Santa Cruz Conde de Ibarra II;184049152;Casco Antiguo;37.3898;-5.98939;true;70;1;06/01/2020
25470672;Flamingos Apartment with garage 5 pax;860055;Casco Antiguo;37.38995;-5.98955;true;117;49;30/08/2020
25477149;Alhóndiga Center;192286869;Casco Antiguo;37.39259;-5.98967;true;72;9;10/06/2019
25491143;Apt near center,FREE BIKES,PRIVATE PARKING;8129644;San Pablo - Santa Justa;37.39257;-5.98055;true;200;67;13/03/2020
25511965;DreamsApt Sagasta 1;95896387;Casco Antiguo;37.39019;-5.99378;true;81;6;17/06/2020
25513851;DreamsApt Sagasta 2;95896387;Casco Antiguo;37.39019;-5.99378;true;81;5;08/02/2020
25514651;DreamsApt Sagasta Atico;95896387;Casco Antiguo;37.39019;-5.99378;true;106;7;17/02/2020
25554626;EARLY CHECK IN &LATE CHECK OUT en centro histórico;192796370;Casco Antiguo;37.39745;-5.98902;true;171;40;08/03/2020
25556578;A-CENTRO HISTÓRICO-1 CAMA,1 BALCON,WIFI,AIRE ACOND;102171751;Casco Antiguo;37.38949;-5.98674;false;35;2;31/05/2019
25658953;MUY LUMINOSO Y CENTRICO APARTAMENTO EN SEVILLA;163193716;Casco Antiguo;37.39084;-5.99773;true;65;58;08/03/2020
25717419;Resitur 532;22684667;Triana;37.3798;-5.99999;false;61;8;30/10/2018
25768958;Apartamento loft luminoso dentro de casa familiar;193665427;Cerro - Amate;37.37266;-5.95719;true;84;49;03/11/2019
25787547;Habitación cuádruple con baño privado;193806051;Casco Antiguo;37.38691;-5.98801;false;84;2;09/09/2018
25787587;Amplitude and comfort. Seville`s Heart. WIFI A/C;173656355;Casco Antiguo;37.38971;-5.99751;true;76;36;18/10/2020
25825480;Apartamento Estudio en Calle San Eloy;194052695;Casco Antiguo;37.39002;-5.9986;true;76;2;30/12/2019
25834185;Room FIBES, with pool during summer season;157835871;Este - Alcosa - Torreblanca;37.3986;-5.92286;false;32;17;18/10/2020
25859613;[566] Gorgeous attic with private terrace;111692752;Casco Antiguo;37.38655;-5.99604;true;102;2;29/10/2019
25859956;[652] Fantastic and cozy apartment, next to the bullfighting ring;111692752;Casco Antiguo;37.38554;-5.99603;true;100;4;24/11/2019
25860143;[663] Spacious 3 bedroom apartment, located at Triana;111692752;Triana;37.38134;-6.0042;true;115;2;31/08/2020
25861175;[735] Spacious and bright apartment next to Alameda de Hércules;111692752;Casco Antiguo;37.40101;-5.99483;true;118;3;09/12/2019
25861710;[753] Elegant one bedroom apartment next to Alameda de Hércules;111692752;Casco Antiguo;37.39776;-5.99558;true;91;10;01/03/2020
25861721;[756] Elegant duplex with private patio;111692752;Casco Antiguo;37.39312;-6.00149;true;118;13;19/07/2020
25861890;[772] Cosy and quiet studio;111692752;Casco Antiguo;37.39451;-5.99888;true;62;15;02/10/2020
25870370;Apartment in the heart of Seville;232496134;Casco Antiguo;37.3907;-5.99701;true;51;54;14/02/2021
25909388;Diaphanous Duplex Near La Alameda de Hércules;182169184;Casco Antiguo;37.40195;-5.99122;true;60;117;18/10/2020
25915320;ROOM IN CENTRAL APARTMENT;48430502;Casco Antiguo;37.39203;-5.99062;false;20;37;11/02/2021
25916341;CENTRAL AND LARGE ROOM;48430502;Casco Antiguo;37.39203;-5.99062;false;25;51;10/09/2020
25917500;CENTRICO APARTAMENTO CON CALEFACCIÓN;48430502;Casco Antiguo;37.39203;-5.99062;true;58;4;29/12/2019
25927283;Large 3-bedroom old town flat with indoor patio.;2129970;Casco Antiguo;37.38844;-5.98565;true;117;77;31/10/2020
25932077;Apartamento Estudio Superior Calle San Eloy;194052695;Casco Antiguo;37.39046;-5.99916;true;76;2;12/01/2019
25932668;Apartamento Estudio 1 Dormitorio Calle San Eloy;194052695;Casco Antiguo;37.39074;-5.9972;true;103;1;18/01/2020
25936497;"Apartament in the  ""Km 0"" of Seville";119955155;Casco Antiguo;37.39312;-5.99404;true;64;71;08/03/2020
25946609;MEMPHIS DESIGN APARTMENT;20597051;Cerro - Amate;37.37103;-5.95853;true;35;10;25/02/2020
25986214;CasAQuintero Apartments (Estudio Planta Baja - T2);164470231;Casco Antiguo;37.38765;-5.9933;true;74;25;15/11/2020
25997667;CAMPANA Apart. 24  CITY CENTER. OZONE Disinfection;20505911;Casco Antiguo;37.39306;-5.99493;true;58;19;02/11/2020
25998857;APARTAMENTOS SEVILLA PALACE ****;195411731;Casco Antiguo;37.3959;-5.99119;true;800;3;25/05/2019
26025131;Habitaciones con baño privado en Sevilla;98938792;Cerro - Amate;37.37124;-5.9566;false;106;27;21/07/2019
26069192;Very comfortable and well-lit apartment.;195925015;Sur;37.37377;-5.97539;true;72;151;07/01/2021
26105556;SUITTE;157380275;Macarena - Norte;37.42692;-5.96617;false;98;0;
26114899;Amplio apartamento en Santa Justa-Nervión;196309441;San Pablo - Santa Justa;37.39118;-5.97111;true;90;13;01/03/2020
26124989;LOFT CENTRO, PISCINA COMUNITARIA DEL 1/06 A 30/09.;66639394;Casco Antiguo;37.39097;-5.98589;true;75;110;16/03/2020
26126784;Amazing 1BR apt in old town. Beatiful and Cozy;51048225;Casco Antiguo;37.38785;-5.99732;true;39;64;07/07/2020
26155526;APARTAMENTO EN TRIANA  CON BALCONES A LA CALLE;6285174;Triana;37.38244;-6.00235;false;250;0;
26169526;Centro Histórico - Duplex con encanto y tranquilo;24662280;Casco Antiguo;37.38782;-5.9862;true;73;104;13/09/2020
26179708;LUXURY APARTMENT CITY CENTER, WIFI A/C;196769508;Casco Antiguo;37.39315;-6.00071;true;65;54;09/12/2019
26180556;APARTAMENTO EN PLENO CENTRO PARA FAMILIAS O AMIGOS;2671146;Casco Antiguo;37.39332;-5.98578;true;140;49;15/03/2020
26220898;Spectacular attic with the best terrace in Seville;9228673;Casco Antiguo;37.38428;-5.9932;true;297;12;23/02/2020
26238907;Habitación con baño privado. Av. Reina Mercedes;197195140;Palmera - Bellavista;37.35773;-5.98565;false;25;7;28/10/2018
26257183;Casa de lujo con terraza privada y ubicación única;197362598;Casco Antiguo;37.38759;-5.99587;true;42;74;03/10/2020
26295822;Charming apartment Seville downtown;53064292;Casco Antiguo;37.39143;-5.98766;true;80;77;08/03/2020
26316053;Apartment at Plaza del Arenal and Bull ring;9228673;Casco Antiguo;37.38583;-5.99853;true;162;2;08/01/2020
26316271;APARTAMENTO FAMILIAR FEBO VFT/SE/O3570;43465175;Triana;37.38127;-6.00336;true;86;15;24/11/2019
26319483;Niño Ricardo. 1 bedroom, centre;89331773;Casco Antiguo;37.39227;-5.98824;true;70;3;03/01/2020
26320935;Modern & bright apt next to the Bullfighting ring;9228673;Casco Antiguo;37.38422;-5.99676;true;189;3;04/01/2019
26321274;GREAT LOCATION &AMAZING APARTMENT BESIDE CATHEDRAL;197939162;Casco Antiguo;37.3842;-5.99696;true;66;136;03/01/2021
26347572;RentalSevilla Large Beautiful Bedroom;170512874;Casco Antiguo;37.39548;-5.99901;false;100;77;10/01/2020
26358808;NEW AND BRIGHT PENTHOUSE IN THE HEART OF SEVILLE;6005342;Casco Antiguo;37.38954;-5.9889;true;69;30;21/02/2020
26388460;La Terraza de Triana;31042641;Triana;37.38315;-6.00898;true;55;14;12/03/2020
26407687;Apartment with 4 bedrooms in Sevilla, with wonderful city view and WiFi;159580021;Este - Alcosa - Torreblanca;37.38471;-5.90728;true;287;0;
26413766;Zone1 MODERN LOFT(PARKING)NEXT TO ALCÁZAR (4/6pax);68794478;Nervión;37.38748;-5.98448;true;96;200;05/01/2021
26417250;Asunción. 3 bedrooms, free parking;56838814;Los Remedios;37.3759;-5.99733;true;146;25;29/03/2020
26418803;Apartamento de Lujo en Sevilla;161313957;Macarena - Norte;37.40809;-5.96522;true;72;26;17/01/2020
26433770;BEAUTIFUL FAMILY APARTMENT IN SEVILLA;198770122;Macarena;37.40256;-5.98032;true;85;81;14/03/2020
26459575;Loreto. 2 bedrooms, 2 bathrooms, free parking;89331773;Los Remedios;37.37579;-5.99704;true;81;34;01/03/2020
26522977;Sevilla Triana Leon Sanz;167759103;Triana;37.37996;-6.01321;true;44;23;10/12/2019
26581352;AlohaMundi Goles;118796113;Casco Antiguo;37.39374;-6.0007;true;56;79;30/12/2020
26604082;Muñoz Olivé · Bright Apartment in the Heart of Seville;123493257;Casco Antiguo;37.3904;-5.99644;true;95;105;08/03/2020
26631327;Amplio, tranquilo y moderno piso en triana;40128278;Triana;37.38167;-6.00186;false;41;8;28/10/2018
26635758;New! Bright! Comfortable! In unbeatable location;107679370;Casco Antiguo;37.39558;-5.98831;true;66;115;04/01/2021
26638351;New Luxury duplex loft Sevilla Center;55303464;Casco Antiguo;37.38852;-5.99683;true;43;186;28/10/2020
26661152;White and orange - Private room, private bathroom!;66370444;Sur;37.36198;-5.96124;false;24;122;17/09/2020
26674380;APARTAMENT SEVILLA  TRIANA (REP ARGENTINA) CENTER;40351944;Los Remedios;37.3763;-6.00456;true;124;45;09/03/2020
26683238;Uniko Home Sevilla;22229840;Casco Antiguo;37.40239;-5.99253;true;50;56;22/10/2020
26733151;Beautiful sunset chill out in Kansas City;16543266;San Pablo - Santa Justa;37.40152;-5.95854;true;78;3;03/11/2019
26759417;APARTMENT IN CALLE MADRID;99123906;Casco Antiguo;37.38812;-5.99647;true;60;1;02/09/2018
26773229;Apartamento frente a Triana;123493257;Los Remedios;37.3765;-5.9977;true;130;55;09/03/2020
26775201;PENTHOUSE IN ALAMEDA CITY CENTER;58199026;Casco Antiguo;37.40066;-5.9915;true;72;66;10/03/2020
26780487;Acogedor apartamento en el corazon de Sevilla;14958822;Casco Antiguo;37.39066;-5.99457;true;46;13;15/03/2020
26793782;RentalSevilla Cozy private Bedroom;170512874;Casco Antiguo;37.39026;-5.98642;false;101;97;04/03/2020
26796223;RentalSevilla Private Spacious Bedroom;170512874;Casco Antiguo;37.39048;-5.98781;false;79;92;28/02/2020
26797702;RentalSevilla Private Bright Bedroom;170512874;Casco Antiguo;37.39162;-5.98753;false;101;73;20/01/2020
26821044;Calle Alcazares 1;73489552;Casco Antiguo;37.39405;-5.99072;true;125;66;12/10/2020
26841835;Apartamento con encanto Casa Lola VFT4139 *centro*;201860569;Casco Antiguo;37.40191;-5.99126;true;82;48;15/03/2020
26863994;CENTRAL Desing STUDIO by Sevilla Alcázar;201977147;Casco Antiguo;37.38378;-5.99369;true;99;44;27/12/2020
26864010;TORRE HOMENAJE , Brand New with balconies;201977147;Casco Antiguo;37.38378;-5.99369;true;89;67;12/01/2021
26864022;Penthouse Terrace  and private Solarium Cathedral;201977147;Casco Antiguo;37.38378;-5.99369;true;155;33;10/11/2020
26919589;Penthouse urban haven;143339257;Casco Antiguo;37.3938;-5.98817;true;54;108;15/03/2020
26936622;Vidrio Apartment;202677732;Casco Antiguo;37.39022;-5.98689;true;70;0;
27018550;ZONE 1-CHARMING LOFT (PARKING)  NEXT TO ALCÁZAR;68794478;Nervión;37.38749;-5.98457;true;61;169;14/02/2021
27021903;CasAQuintero Apartments (Tendido 7);164470231;Casco Antiguo;37.38765;-5.9933;true;93;17;15/11/2020
27072407;Apartamento familiar, urban haven;143339257;Casco Antiguo;37.39456;-5.98917;true;56;97;28/10/2020
27073461;Amplio apto. en Nervion a 5 minutos del metro;14958822;Nervión;37.3852;-5.96428;true;58;26;23/08/2020
27074661;Maria Luisa's park apartment;29451758;Sur;37.37185;-5.98408;true;110;15;24/02/2020
27077244;For You Hostel Sevilla;203731073;Casco Antiguo;37.39162;-5.999;false;400;57;01/03/2020
27085327;Lanza · Central Located Apartment;123493257;Casco Antiguo;37.3912;-5.98644;true;83;96;16/03/2020
27107104;TRANQUILIDAD Y BUEN DISEÑO_est01;203698134;Casco Antiguo;37.39894;-5.99736;true;93;7;21/10/2019
27107372;housing with character in the center of Seville;203488968;Casco Antiguo;37.38644;-5.98636;true;75;90;08/03/2020
27127390;Apartamento céntrico Plaza del Salvador;176563359;Casco Antiguo;37.39173;-5.99415;true;70;15;25/03/2019
27150068;Habitación Familiar - Centro Sevilla-Baño Privado;203720390;Casco Antiguo;37.38903;-5.98915;false;121;0;
27161127;Apartment in City Center. 2 rooms. 2 to 5 persons.;191823308;Triana;37.38469;-6.00399;true;66;87;21/02/2021
27180138;Sevilla Santa Justa Centro San Pablo Nervión WIFI;118512804;Nervión;37.38956;-5.9813;true;52;20;04/06/2020
27193170;AMPLIA SUITE CON BAÑO Y BALCONES EN EL CENTRO;161557572;Casco Antiguo;37.39859;-5.99501;false;83;16;03/02/2020
27194017;Palace House Deluxsuite2-4 pax Seville City Centre;161557572;Casco Antiguo;37.39859;-5.99501;false;123;6;23/02/2020
27195405;Palace House Special double, Seville Center;161557572;Casco Antiguo;37.39859;-5.99501;false;64;17;27/10/2019
27197850;"""Wonder"" apartment located in Seville city centre";203709915;Casco Antiguo;37.39643;-5.98666;true;57;7;27/03/2020
27213414;Loft, espacio único, funcional, 25' del centro.;88508906;San Pablo - Santa Justa;37.40044;-5.97399;true;42;86;12/12/2020
27242731;Murallas Apartment and garage 4 pax city center;860055;Casco Antiguo;37.40074;-5.98745;true;115;28;31/01/2021
27250081;Apartamento en casa Sevillana - Centro (Alameda);205240515;Casco Antiguo;37.39761;-5.99236;true;83;95;01/11/2020
27250945;zona muy tranquila, piso luminoso y soleado;182558601;Sur;37.37215;-5.97577;false;20;14;08/10/2019
27272602;Private terrace 1 minute from Cathedral;11263265;Casco Antiguo;37.38672;-5.99219;true;54;107;19/02/2021
27322903;Acogedor piso escondido en el centro de Sevilla;27431252;Casco Antiguo;37.39706;-5.98742;true;120;0;
27323100;The New Heart of Triana. VFT/SE/04427;204932056;Triana;37.38;-5.99957;true;55;41;16/10/2020
27323661;Gran habitación privada 1 en el centro de Sevilla;27431252;Casco Antiguo;37.39788;-5.98888;false;40;0;
27323853;Habitación privada 2 en el centro de Sevilla;27431252;Casco Antiguo;37.39651;-5.98779;false;25;0;
27324353;Gran habitación privada 3 en el centro de Sevilla;27431252;Casco Antiguo;37.39706;-5.98948;false;40;0;
27325438;Gran habitación privada 4 en el centro de Sevilla;27431252;Casco Antiguo;37.39672;-5.98805;false;40;0;
27326857;Habitación con cama de 90 en piso familiar;179717687;San Pablo - Santa Justa;37.39399;-5.98087;false;15;1;07/04/2020
27343449;CENTRO: Room Plaza Alameda Hércules with breakfast;63456352;Casco Antiguo;37.39859;-5.99458;false;50;8;04/03/2020
27346783;JUNIOR SUITE CON PATIO;180026060;Casco Antiguo;37.38373;-5.99038;false;280;0;
27348121;Clásica Doble Planta Baja;180026060;Casco Antiguo;37.38572;-5.99078;false;200;0;
27351352;Los seis balcones;206116635;Casco Antiguo;37.39975;-5.99237;true;59;73;15/03/2020
27358147;AlohaMundi Bailen;118796113;Casco Antiguo;37.39214;-6.00026;true;66;6;02/07/2019
27358703;Amazing penthouse, 2Bedrooms and Big private terrace. Tetuan Terrace;184049152;Casco Antiguo;37.3899;-5.99454;true;140;46;08/01/2021
27382157;Amplio&Nuevo apartamento en el centro de Sevilla.;202536792;Sur;37.37668;-5.97964;true;146;77;04/03/2020
27384837;Habitación Triple - Centro Sevilla - Baño Privado;203720390;Casco Antiguo;37.38958;-5.98887;false;98;0;
27385218;Habitación Doble - Centro Sevilla - Baño Privado;203720390;Casco Antiguo;37.38924;-5.98808;false;66;3;10/10/2019
27415126;City Center Sevilla FERIA * Corral del horno *;4212054;Casco Antiguo;37.39689;-5.98935;true;9999;47;16/02/2020
27425190;Traditional & Spacious Designer 2BR City Center;206669677;Casco Antiguo;37.39041;-5.98519;true;156;93;14/03/2020
27449557;Acogedor Apartamento junto a la Plaza del Salvador;153263488;Casco Antiguo;37.38935;-5.99276;true;86;47;09/03/2020
27450090;Amazing and sunny apartment;196596738;Casco Antiguo;37.38989;-5.99145;true;82;36;08/03/2020
27458397;Apartamento Duplex con Terraza;124421355;Casco Antiguo;37.39378;-5.98994;true;70;99;12/10/2020
27484956;Wonderful 3 BD Duplex with a large private Terrace in Prime location.. Zaragoza IV;184049152;Casco Antiguo;37.38753;-5.9956;true;128;29;06/02/2021
27487543;Disfruta en Familia en un apartamento Moderno y Acogedor en el centro de Sevilla;55824536;Casco Antiguo;37.38947;-6.00325;true;130;46;01/03/2020
27489892;Urban Minimalist Apartment with Rooftop Views;5118468;Casco Antiguo;37.39744;-5.99516;true;74;84;18/08/2020
27514996;Apartamento En Sevilla;207481176;Cerro - Amate;37.38104;-5.95936;false;38;1;21/10/2019
27515718;Deluxe Apartment Triana;5321926;Triana;37.38029;-6.00105;true;200;85;01/08/2020
27515966;Luxury Apartment Triana;5321926;Los Remedios;37.37922;-5.99906;true;200;102;11/08/2020
27524005;Alojamiento junto a la Torre del Oro;207480532;Los Remedios;37.37823;-5.99728;false;50;56;08/03/2020
27538358;Lujo y comodidad en el centro de Sevilla;31006012;Casco Antiguo;37.39147;-5.98438;true;53;36;12/03/2020
27545726;Single room-Nervión Sevilla F.C. Stadium;173151574;Nervión;37.3837;-5.96891;false;20;110;11/09/2020
27571176;A cozy double room in Triana (Sevilla);30222813;Triana;37.38374;-6.01341;false;35;39;08/03/2020
27573680;Single bedroom @ Paraiso Street 4;12243934;Triana;37.38007;-6.00041;false;36;32;19/03/2020
27577332;Resitur 304;22684667;Triana;37.38035;-5.99946;false;61;3;03/11/2018
27591000;Vidrio · Sweet Apartment in Seville Center;123493257;Casco Antiguo;37.389;-5.9866;true;94;99;20/09/2020
27601548;ATARAZANAS SEVILLA PREMIUM;151923950;Casco Antiguo;37.38417;-5.99709;true;144;2;24/11/2019
27626758;first floor in new building, close Macarena Church;13408562;Macarena;37.40133;-5.9847;true;42;36;08/12/2020
27627574;Penthouse&Terrace in Triana-3BD + 1BTH-Sevilla;208480316;Triana;37.38277;-6.00042;true;51;25;04/02/2020
27654962;Teodosio Apartment & FREE PARKING;208613461;Casco Antiguo;37.39866;-5.99735;true;100;147;27/01/2021
27656930;Triana, calle Castilla, cerca del Centro. PATIO;15440678;Triana;37.38818;-6.01056;true;54;63;12/10/2020
27674760;Arenal Apartment with garage 4 pax;860055;Casco Antiguo;37.38801;-5.99809;true;113;38;18/11/2019
27723850;The City Shine by Plaza Nueva;209305827;Casco Antiguo;37.38929;-5.9973;true;32;40;02/11/2020
27724282;Apartamento con encanto en el centro de Sevilla;208893828;Casco Antiguo;37.39445;-5.99219;true;51;51;11/10/2020
27724714;"""casa alameda de Sevilla"". Gastroexperience";17988571;Casco Antiguo;37.39979;-5.99027;true;113;15;21/02/2020
27727702;Arenal Centro - Apartamento Completo;172673007;Casco Antiguo;37.38546;-5.99681;true;60;72;28/12/2020
27748690;Bonita habitación en un piso céntrico muy acogedor;94198356;Casco Antiguo;37.40057;-5.98667;false;20;42;14/03/2020
27801720;Tempa Museo 2_L, Friendly Rentals;102947901;Casco Antiguo;37.39233;-5.99919;true;80;13;09/10/2020
27806474;Once upon a time in Triana;209971309;Triana;37.38331;-6.01016;true;34;38;22/10/2020
27849615;Feria Palace Apartment;118085240;Casco Antiguo;37.39771;-5.99111;true;62;15;10/10/2020
27853704;Penthouse with two terraces with Cabana Hut;16219776;Casco Antiguo;37.39393;-5.99617;true;200;8;03/11/2019
27862272;Siéntete en tu hogar en pleno Centro de Sevilla;210452456;Casco Antiguo;37.39877;-5.99343;true;61;64;09/03/2020
27863392;Como en casa en la Alameda de Sevilla;210462818;Casco Antiguo;37.39877;-5.99343;true;59;71;01/01/2021
27883996;Apartamento tranquilo en el centro.  VFT/SE/04155;210642903;Casco Antiguo;37.39748;-5.99917;true;53;75;11/03/2020
27907352;NICE APT. TOP LOCATION  18th CENTURY HOUSE PALACE;120550568;Casco Antiguo;37.38899;-5.99096;true;85;71;23/08/2020
27917419;Apartamento En Sevilla;210886569;Macarena;37.40085;-5.98459;false;50;0;
27989467;Sevilla Apartment;191712024;Nervión;37.38229;-5.96294;true;50;27;23/02/2020
27999894;Cristo de Burgos · Stylish Apartment in SoHo Benita Seville.;123493257;Casco Antiguo;37.3913;-5.98969;true;91;106;14/08/2020
